id,tubeid,potid,gridid,species,burrow,crack,root,worms,voidtype,day
T3_1B-20,3,T3_1B,20,ACHMIL,0,1,0,absent,crack,99
T21_7D-23,21,T21_7D,23,ACHMIL,0,1,0,absent,crack,99
T12_4A-41,12,T12_4A,41,ACHMIL,0,1,0,absent,crack,99
T30_10E-36,30,T30_10E,36,CAMROT,0,1,0,absent,crack,99
T12_4C-80,12,T12_4C,80,CAMROT,0,1,0,absent,crack,99
T6_2A-32,6,T6_2A,32,ACHMIL,0,1,0,absent,crack,99
T15_5A-59,15,T15_5A,59,ACHMIL,0,1,0,absent,crack,99
T33_11A-86,33,T33_11A,86,ACHMIL,0,1,0,absent,crack,99
T24_8E-53,24,T24_8E,53,CAMROT,0,1,0,absent,crack,99
T24_8E-90,24,T24_8E,90,CAMROT,0,1,0,absent,crack,99
T12_4E-88,12,T12_4E,88,CAMROT,0,1,0,absent,crack,99
T9_3E-31,9,T9_3E,31,CAMROT,0,1,0,absent,crack,99
T12_4E-52,12,T12_4E,52,CAMROT,0,1,0,absent,crack,99
T24_8E-93,24,T24_8E,93,CAMROT,0,1,0,absent,crack,99
T21_7D-98,21,T21_7D,98,ACHMIL,0,1,0,absent,crack,99
T12_4A-72,12,T12_4A,72,ACHMIL,0,1,0,absent,crack,99
T12_4A-22,12,T12_4A,22,ACHMIL,0,1,0,absent,crack,99
T21_7B-75,21,T21_7B,75,CAMROT,0,1,0,absent,crack,99
T21_7B-97,21,T21_7B,97,CAMROT,0,1,0,absent,crack,99
T12_4A-40,12,T12_4A,40,ACHMIL,0,1,0,absent,crack,99
T9_3E-18,9,T9_3E,18,CAMROT,0,1,0,absent,crack,99
T12_4C-47,12,T12_4C,47,CAMROT,0,1,0,absent,crack,99
T18_6C-92,18,T18_6C,92,ACHMIL,0,1,0,absent,crack,99
T33_11D-65,33,T33_11D,65,CAMROT,0,1,0,absent,crack,99
T21_7B-74,21,T21_7B,74,CAMROT,0,1,0,absent,crack,99
T36_12E-36,36,T36_12E,36,ACHMIL,0,1,0,absent,crack,99
T33_11D-103,33,T33_11D,103,CAMROT,0,1,0,absent,crack,99
T12_4C-50,12,T12_4C,50,CAMROT,0,1,0,absent,crack,99
T24_8E-79,24,T24_8E,79,CAMROT,0,1,0,absent,crack,99
T30_10E-5,30,T30_10E,5,CAMROT,0,1,0,absent,crack,99
T12_4A-34,12,T12_4A,34,ACHMIL,0,1,0,absent,crack,99
T36_12D-2,36,T36_12D,2,CAMROT,0,1,0,absent,crack,99
T36_12E-50,36,T36_12E,50,ACHMIL,0,1,0,absent,crack,99
T33_11A-77,33,T33_11A,77,ACHMIL,0,1,0,absent,crack,99
T6_2A-49,6,T6_2A,49,ACHMIL,0,1,0,absent,crack,99
T24_8E-92,24,T24_8E,92,CAMROT,0,1,0,absent,crack,99
T9_3E-40,9,T9_3E,40,CAMROT,0,1,0,absent,crack,99
T24_8E-101,24,T24_8E,101,CAMROT,0,1,0,absent,crack,99
T27_9B-55,27,T27_9B,55,ACHMIL,0,1,0,absent,crack,99
T27_9A-79,27,T27_9A,79,CAMROT,0,1,0,absent,crack,99
T24_8E-32,24,T24_8E,32,CAMROT,0,1,0,absent,crack,99
T12_4E-7,12,T12_4E,7,CAMROT,0,1,0,absent,crack,99
T24_8E-80,24,T24_8E,80,CAMROT,0,1,0,absent,crack,99
T21_7B-92,21,T21_7B,92,CAMROT,0,1,0,absent,crack,99
T27_9A-55,27,T27_9A,55,CAMROT,0,1,0,absent,crack,99
T24_8E-74,24,T24_8E,74,CAMROT,0,1,0,absent,crack,99
T9_3E-10,9,T9_3E,10,CAMROT,0,1,0,absent,crack,99
T18_6C-53,18,T18_6C,53,ACHMIL,0,1,0,absent,crack,99
T18_6C-83,18,T18_6C,83,ACHMIL,0,1,0,absent,crack,99
T21_7A-10,21,T21_7A,10,ACHMIL,0,1,0,absent,crack,99
T36_12E-19,36,T36_12E,19,ACHMIL,0,1,0,absent,crack,99
T9_3C-70,9,T9_3C,70,ACHMIL,0,1,0,absent,crack,99
T12_4C-25,12,T12_4C,25,CAMROT,0,1,0,absent,crack,99
T24_8E-41,24,T24_8E,41,CAMROT,0,1,0,absent,crack,99
T30_10E-66,30,T30_10E,66,CAMROT,0,1,0,absent,crack,99
T33_11A-61,33,T33_11A,61,ACHMIL,0,1,0,absent,crack,99
T24_8E-89,24,T24_8E,89,CAMROT,0,1,0,absent,crack,99
T3_1B-56,3,T3_1B,56,ACHMIL,0,1,0,absent,crack,99
T18_6C-61,18,T18_6C,61,ACHMIL,0,1,0,absent,crack,99
T30_10E-26,30,T30_10E,26,CAMROT,0,1,0,absent,crack,99
T27_9B-59,27,T27_9B,59,ACHMIL,0,1,0,absent,crack,99
T9_3C-74,9,T9_3C,74,ACHMIL,0,1,0,absent,crack,99
T12_4A-23,12,T12_4A,23,ACHMIL,0,1,0,absent,crack,99
T3_1B-22,3,T3_1B,22,ACHMIL,0,1,0,absent,crack,99
T21_7B-7,21,T21_7B,7,CAMROT,0,1,0,absent,crack,99
T33_11A-59,33,T33_11A,59,ACHMIL,0,1,0,absent,crack,99
T12_4C-81,12,T12_4C,81,CAMROT,0,1,0,absent,crack,99
T6_2A-72,6,T6_2A,72,ACHMIL,0,1,0,absent,crack,99
T3_1B-5,3,T3_1B,5,ACHMIL,0,1,0,absent,crack,99
T33_11B-39,33,T33_11B,39,ACHMIL,0,1,0,absent,crack,99
T21_7D-60,21,T21_7D,60,ACHMIL,0,1,0,absent,crack,99
T18_6C-47,18,T18_6C,47,ACHMIL,0,1,0,absent,crack,99
T21_7B-86,21,T21_7B,86,CAMROT,0,1,0,absent,crack,99
T6_2C-20,6,T6_2C,20,CAMROT,0,1,0,absent,crack,99
T21_7A-20,21,T21_7A,20,ACHMIL,0,1,0,absent,crack,99
T9_3E-43,9,T9_3E,43,CAMROT,0,1,0,absent,crack,99
T12_4A-80,12,T12_4A,80,ACHMIL,0,1,0,absent,crack,99
T12_4A-53,12,T12_4A,53,ACHMIL,0,1,0,absent,crack,99
T21_7D-42,21,T21_7D,42,ACHMIL,0,1,0,absent,crack,99
T33_11D-62,33,T33_11D,62,CAMROT,0,1,0,absent,crack,99
T33_11A-64,33,T33_11A,64,ACHMIL,0,1,0,absent,crack,99
T27_9A-58,27,T27_9A,58,CAMROT,0,1,0,absent,crack,99
T12_4A-42,12,T12_4A,42,ACHMIL,0,1,0,absent,crack,99
T3_1B-104,3,T3_1B,104,ACHMIL,0,1,0,absent,crack,99
T12_4C-107,12,T12_4C,107,CAMROT,0,1,0,absent,crack,99
T21_7E-78,21,T21_7E,78,CAMROT,0,1,0,absent,crack,99
T12_4C-110,12,T12_4C,110,CAMROT,0,1,0,absent,crack,99
T9_3E-25,9,T9_3E,25,CAMROT,0,1,0,absent,crack,99
T24_8E-9,24,T24_8E,9,CAMROT,0,1,0,absent,crack,99
T6_2A-96,6,T6_2A,96,ACHMIL,0,1,0,absent,crack,99
T36_12D-56,36,T36_12D,56,CAMROT,0,1,0,absent,crack,99
T30_10E-105,30,T30_10E,105,CAMROT,0,1,0,absent,crack,99
T33_11D-61,33,T33_11D,61,CAMROT,0,1,0,absent,crack,99
T30_10E-17,30,T30_10E,17,CAMROT,0,1,0,absent,crack,99
T30_10E-29,30,T30_10E,29,CAMROT,0,1,0,absent,crack,99
T33_11D-77,33,T33_11D,77,CAMROT,0,1,0,absent,crack,99
T15_5A-51,15,T15_5A,51,ACHMIL,0,1,0,absent,crack,99
T21_7D-87,21,T21_7D,87,ACHMIL,0,1,0,absent,crack,99
T30_10E-68,30,T30_10E,68,CAMROT,0,1,0,absent,crack,99
T24_8E-68,24,T24_8E,68,CAMROT,0,1,0,absent,crack,99
T21_7D-78,21,T21_7D,78,ACHMIL,0,1,0,absent,crack,99
T30_10E-90,30,T30_10E,90,CAMROT,0,1,0,absent,crack,99
T21_7D-96,21,T21_7D,96,ACHMIL,0,1,0,absent,crack,99
T12_4C-69,12,T12_4C,69,CAMROT,0,1,0,absent,crack,99
T21_7D-59,21,T21_7D,59,ACHMIL,0,1,0,absent,crack,99
T12_4E-77,12,T12_4E,77,CAMROT,0,1,0,absent,crack,99
T21_7B-80,21,T21_7B,80,CAMROT,0,1,0,absent,crack,99
T18_6C-46,18,T18_6C,46,ACHMIL,0,1,0,absent,crack,99
T18_6C-64,18,T18_6C,64,ACHMIL,0,1,0,absent,crack,99
T33_11B-74,33,T33_11B,74,ACHMIL,0,1,0,absent,crack,99
T33_11A-43,33,T33_11A,43,ACHMIL,0,1,0,absent,crack,99
T33_11D-40,33,T33_11D,40,CAMROT,0,1,0,absent,crack,99
T6_2A-14,6,T6_2A,14,ACHMIL,0,1,0,absent,crack,99
T30_10E-86,30,T30_10E,86,CAMROT,0,1,0,absent,crack,99
T12_4E-14,12,T12_4E,14,CAMROT,0,1,0,absent,crack,99
T27_9B-34,27,T27_9B,34,ACHMIL,0,1,0,absent,crack,99
T24_8E-19,24,T24_8E,19,CAMROT,0,1,0,absent,crack,99
T33_11A-72,33,T33_11A,72,ACHMIL,0,1,0,absent,crack,99
T36_12E-29,36,T36_12E,29,ACHMIL,0,1,0,absent,crack,99
T27_9B-41,27,T27_9B,41,ACHMIL,0,1,0,absent,crack,99
T24_8E-20,24,T24_8E,20,CAMROT,0,1,0,absent,crack,99
T9_3E-89,9,T9_3E,89,CAMROT,0,1,0,absent,crack,99
T9_3C-105,9,T9_3C,105,ACHMIL,0,1,0,absent,crack,99
T24_8E-3,24,T24_8E,3,CAMROT,0,1,0,absent,crack,99
T21_7A-89,21,T21_7A,89,ACHMIL,0,1,0,absent,crack,99
T24_8E-33,24,T24_8E,33,CAMROT,0,1,0,absent,crack,99
T30_10E-74,30,T30_10E,74,CAMROT,0,1,0,absent,crack,99
T30_10E-71,30,T30_10E,71,CAMROT,0,1,0,absent,crack,99
T33_11D-28,33,T33_11D,28,CAMROT,0,1,0,absent,crack,99
T33_11B-100,33,T33_11B,100,ACHMIL,0,1,0,absent,crack,99
T15_5A-87,15,T15_5A,87,ACHMIL,0,1,0,absent,crack,99
T21_7B-22,21,T21_7B,22,CAMROT,0,1,0,absent,crack,99
T6_2A-46,6,T6_2A,46,ACHMIL,0,1,0,absent,crack,99
T21_7B-34,21,T21_7B,34,CAMROT,0,1,0,absent,crack,99
T33_11D-37,33,T33_11D,37,CAMROT,0,1,0,absent,crack,99
T15_5D-6,15,T15_5D,6,CAMROT,0,1,0,absent,crack,99
T30_10E-13,30,T30_10E,13,CAMROT,0,1,0,absent,crack,99
T6_2A-1,6,T6_2A,1,ACHMIL,0,1,0,absent,crack,99
T21_7B-71,21,T21_7B,71,CAMROT,0,1,0,absent,crack,99
T36_12E-71,36,T36_12E,71,ACHMIL,0,1,0,absent,crack,99
T12_4E-55,12,T12_4E,55,CAMROT,0,1,0,absent,crack,99
T12_4C-101,12,T12_4C,101,CAMROT,0,1,0,absent,crack,99
T12_4A-60,12,T12_4A,60,ACHMIL,0,1,0,absent,crack,99
T6_2A-104,6,T6_2A,104,ACHMIL,0,1,0,absent,crack,99
T12_4E-28,12,T12_4E,28,CAMROT,0,1,0,absent,crack,99
T24_8E-26,24,T24_8E,26,CAMROT,0,1,0,absent,crack,99
T24_8A-92,24,T24_8A,92,ACHMIL,0,1,0,absent,crack,99
T27_9B-67,27,T27_9B,67,ACHMIL,0,1,0,absent,crack,99
T18_6C-41,18,T18_6C,41,ACHMIL,0,1,0,absent,crack,99
T36_12E-53,36,T36_12E,53,ACHMIL,0,1,0,absent,crack,99
T27_9B-82,27,T27_9B,82,ACHMIL,0,1,0,absent,crack,99
T18_6C-85,18,T18_6C,85,ACHMIL,0,1,0,absent,crack,99
T27_9B-37,27,T27_9B,37,ACHMIL,0,1,0,absent,crack,99
T12_4E-48,12,T12_4E,48,CAMROT,0,1,0,absent,crack,99
T12_4A-13,12,T12_4A,13,ACHMIL,0,1,0,absent,crack,99
T6_2C-92,6,T6_2C,92,CAMROT,0,1,0,absent,crack,99
T21_7E-5,21,T21_7E,5,CAMROT,0,1,0,absent,crack,99
T33_11A-103,33,T33_11A,103,ACHMIL,0,1,0,absent,crack,99
T18_6C-50,18,T18_6C,50,ACHMIL,0,1,0,absent,crack,99
T6_2C-19,6,T6_2C,19,CAMROT,0,1,0,absent,crack,99
T15_5A-63,15,T15_5A,63,ACHMIL,0,1,0,absent,crack,99
T33_11A-101,33,T33_11A,101,ACHMIL,0,1,0,absent,crack,99
T12_4A-27,12,T12_4A,27,ACHMIL,0,1,0,absent,crack,99
T33_11A-33,33,T33_11A,33,ACHMIL,0,1,0,absent,crack,99
T33_11B-72,33,T33_11B,72,ACHMIL,0,1,0,absent,crack,99
T12_4E-25,12,T12_4E,25,CAMROT,0,1,0,absent,crack,99
T21_7B-11,21,T21_7B,11,CAMROT,0,1,0,absent,crack,99
T24_8E-72,24,T24_8E,72,CAMROT,0,1,0,absent,crack,99
T12_4E-69,12,T12_4E,69,CAMROT,0,1,0,absent,crack,99
T24_8A-54,24,T24_8A,54,ACHMIL,0,1,0,absent,crack,99
T9_3C-110,9,T9_3C,110,ACHMIL,0,1,0,absent,crack,99
T33_11D-49,33,T33_11D,49,CAMROT,0,1,0,absent,crack,99
T12_4A-51,12,T12_4A,51,ACHMIL,0,1,0,absent,crack,99
T12_4C-98,12,T12_4C,98,CAMROT,0,1,0,absent,crack,99
T12_4C-55,12,T12_4C,55,CAMROT,0,1,0,absent,crack,99
T36_12D-73,36,T36_12D,73,CAMROT,0,1,0,absent,crack,99
T36_12D-54,36,T36_12D,54,CAMROT,0,1,0,absent,crack,99
T12_4C-103,12,T12_4C,103,CAMROT,0,1,0,absent,crack,99
T18_6E-59,18,T18_6E,59,CAMROT,0,1,0,absent,crack,99
T12_4C-60,12,T12_4C,60,CAMROT,0,1,0,absent,crack,99
T6_2A-71,6,T6_2A,71,ACHMIL,0,1,0,absent,crack,99
T18_6C-107,18,T18_6C,107,ACHMIL,0,1,0,absent,crack,99
T6_2A-45,6,T6_2A,45,ACHMIL,0,1,0,absent,crack,99
T33_11A-110,33,T33_11A,110,ACHMIL,0,1,0,absent,crack,99
T6_2A-48,6,T6_2A,48,ACHMIL,0,1,0,absent,crack,99
T27_9B-46,27,T27_9B,46,ACHMIL,0,1,0,absent,crack,99
T21_7D-93,21,T21_7D,93,ACHMIL,0,1,0,absent,crack,99
T21_7B-31,21,T21_7B,31,CAMROT,0,1,0,absent,crack,99
T15_5A-95,15,T15_5A,95,ACHMIL,0,1,0,absent,crack,99
T21_7D-62,21,T21_7D,62,ACHMIL,0,1,0,absent,crack,99
T24_8E-66,24,T24_8E,66,CAMROT,0,1,0,absent,crack,99
T12_4C-19,12,T12_4C,19,CAMROT,0,1,0,absent,crack,99
T15_5A-104,15,T15_5A,104,ACHMIL,0,1,0,absent,crack,99
T30_10E-79,30,T30_10E,79,CAMROT,0,1,0,absent,crack,99
T27_9A-110,27,T27_9A,110,CAMROT,0,1,0,absent,crack,99
T6_2C-28,6,T6_2C,28,CAMROT,0,1,0,absent,crack,99
T21_7A-14,21,T21_7A,14,ACHMIL,0,1,0,absent,crack,99
T33_11A-69,33,T33_11A,69,ACHMIL,0,1,0,absent,crack,99
T18_6E-103,18,T18_6E,103,CAMROT,0,1,0,absent,crack,99
T12_4C-31,12,T12_4C,31,CAMROT,0,1,0,absent,crack,99
T30_10E-80,30,T30_10E,80,CAMROT,0,1,0,absent,crack,99
T30_10E-63,30,T30_10E,63,CAMROT,0,1,0,absent,crack,99
T21_7B-8,21,T21_7B,8,CAMROT,0,1,0,absent,crack,99
T9_3E-5,9,T9_3E,5,CAMROT,0,1,0,absent,crack,99
T30_10E-94,30,T30_10E,94,CAMROT,0,1,0,absent,crack,99
T15_5A-26,15,T15_5A,26,ACHMIL,0,1,0,absent,crack,99
T27_9A-76,27,T27_9A,76,CAMROT,0,1,0,absent,crack,99
T30_10E-78,30,T30_10E,78,CAMROT,0,1,0,absent,crack,99
T36_12E-25,36,T36_12E,25,ACHMIL,0,1,0,absent,crack,99
T12_4A-21,12,T12_4A,21,ACHMIL,0,1,0,absent,crack,99
T30_10E-89,30,T30_10E,89,CAMROT,0,1,0,absent,crack,99
T9_3C-107,9,T9_3C,107,ACHMIL,0,1,0,absent,crack,99
T15_5A-101,15,T15_5A,101,ACHMIL,0,1,0,absent,crack,99
T12_4A-69,12,T12_4A,69,ACHMIL,0,1,0,absent,crack,99
T15_5A-29,15,T15_5A,29,ACHMIL,0,1,0,absent,crack,99
T21_7B-91,21,T21_7B,91,CAMROT,0,1,0,absent,crack,99
T30_10E-82,30,T30_10E,82,CAMROT,0,1,0,absent,crack,99
T33_11D-108,33,T33_11D,108,CAMROT,0,1,0,absent,crack,99
T18_6C-89,18,T18_6C,89,ACHMIL,0,1,0,absent,crack,99
T33_11D-34,33,T33_11D,34,CAMROT,0,1,0,absent,crack,99
T21_7D-99,21,T21_7D,99,ACHMIL,0,1,0,absent,crack,99
T12_4E-32,12,T12_4E,32,CAMROT,0,1,0,absent,crack,99
T6_2A-76,6,T6_2A,76,ACHMIL,0,1,0,absent,crack,99
T36_12E-33,36,T36_12E,33,ACHMIL,0,1,0,absent,crack,99
T33_11D-2,33,T33_11D,2,CAMROT,0,1,0,absent,crack,99
T36_12D-43,36,T36_12D,43,CAMROT,0,1,0,absent,crack,99
T36_12D-14,36,T36_12D,14,CAMROT,0,1,0,absent,crack,99
T21_7A-11,21,T21_7A,11,ACHMIL,0,1,0,absent,crack,99
T21_7D-24,21,T21_7D,24,ACHMIL,0,1,0,absent,crack,99
T12_4A-95,12,T12_4A,95,ACHMIL,0,1,0,absent,crack,99
T33_11D-105,33,T33_11D,105,CAMROT,0,1,0,absent,crack,99
T3_1B-13,3,T3_1B,13,ACHMIL,0,1,0,absent,crack,99
T15_5A-90,15,T15_5A,90,ACHMIL,0,1,0,absent,crack,99
T6_2A-63,6,T6_2A,63,ACHMIL,0,1,0,absent,crack,99
T30_10E-99,30,T30_10E,99,CAMROT,0,1,0,absent,crack,99
T12_4A-30,12,T12_4A,30,ACHMIL,0,1,0,absent,crack,99
T30_10E-1,30,T30_10E,1,CAMROT,0,1,0,absent,crack,99
T6_2C-43,6,T6_2C,43,CAMROT,0,1,0,absent,crack,99
T15_5A-18,15,T15_5A,18,ACHMIL,0,1,0,absent,crack,99
T6_2C-16,6,T6_2C,16,CAMROT,0,1,0,absent,crack,99
T12_4C-68,12,T12_4C,68,CAMROT,0,1,0,absent,crack,99
T27_9A-61,27,T27_9A,61,CAMROT,0,1,0,absent,crack,99
T36_12D-71,36,T36_12D,71,CAMROT,0,1,0,absent,crack,99
T30_10E-69,30,T30_10E,69,CAMROT,0,1,0,absent,crack,99
T21_7A-13,21,T21_7A,13,ACHMIL,0,1,0,absent,crack,99
T12_4C-86,12,T12_4C,86,CAMROT,0,1,0,absent,crack,99
T3_1B-111,3,T3_1B,111,ACHMIL,0,1,0,absent,crack,99
T33_11D-70,33,T33_11D,70,CAMROT,0,1,0,absent,crack,99
T33_11A-70,33,T33_11A,70,ACHMIL,0,1,0,absent,crack,99
T36_12E-61,36,T36_12E,61,ACHMIL,0,1,0,absent,crack,99
T27_9B-65,27,T27_9B,65,ACHMIL,0,1,0,absent,crack,99
T18_6C-82,18,T18_6C,82,ACHMIL,0,1,0,absent,crack,99
T12_4E-13,12,T12_4E,13,CAMROT,0,1,0,absent,crack,99
T21_7B-29,21,T21_7B,29,CAMROT,0,1,0,absent,crack,99
T15_5A-54,15,T15_5A,54,ACHMIL,0,1,0,absent,crack,99
T33_11D-85,33,T33_11D,85,CAMROT,0,1,0,absent,crack,99
T21_7B-2,21,T21_7B,2,CAMROT,0,1,0,absent,crack,99
T33_11B-86,33,T33_11B,86,ACHMIL,0,1,0,absent,crack,99
T30_10E-33,30,T30_10E,33,CAMROT,0,1,0,absent,crack,99
T6_2C-64,6,T6_2C,64,CAMROT,0,1,0,absent,crack,99
T12_4C-22,12,T12_4C,22,CAMROT,0,1,0,absent,crack,99
T12_4C-84,12,T12_4C,84,CAMROT,0,1,0,absent,crack,99
T12_4C-38,12,T12_4C,38,CAMROT,0,1,0,absent,crack,99
T24_8E-83,24,T24_8E,83,CAMROT,0,1,0,absent,crack,99
T21_7D-13,21,T21_7D,13,ACHMIL,0,1,0,absent,crack,99
T18_6C-38,18,T18_6C,38,ACHMIL,0,1,0,absent,crack,99
T12_4A-24,12,T12_4A,24,ACHMIL,0,1,0,absent,crack,99
T12_4E-24,12,T12_4E,24,CAMROT,0,1,0,absent,crack,99
T9_3E-77,9,T9_3E,77,CAMROT,0,1,0,absent,crack,99
T24_8E-25,24,T24_8E,25,CAMROT,0,1,0,absent,crack,99
T6_2C-29,6,T6_2C,29,CAMROT,0,1,0,absent,crack,99
T21_7D-57,21,T21_7D,57,ACHMIL,0,1,0,absent,crack,99
T9_3E-26,9,T9_3E,26,CAMROT,0,1,0,absent,crack,99
T36_12D-29,36,T36_12D,29,CAMROT,0,1,0,absent,crack,99
T30_10E-85,30,T30_10E,85,CAMROT,0,1,0,absent,crack,99
T30_10E-76,30,T30_10E,76,CAMROT,0,1,0,absent,crack,99
T12_4E-12,12,T12_4E,12,CAMROT,0,1,0,absent,crack,99
T15_5A-56,15,T15_5A,56,ACHMIL,0,1,0,absent,crack,99
T6_2C-65,6,T6_2C,65,CAMROT,0,1,0,absent,crack,99
T36_12E-70,36,T36_12E,70,ACHMIL,0,1,0,absent,crack,99
T6_2A-85,6,T6_2A,85,ACHMIL,0,1,0,absent,crack,99
T27_9A-52,27,T27_9A,52,CAMROT,0,1,0,absent,crack,99
T18_6C-106,18,T18_6C,106,ACHMIL,0,1,0,absent,crack,99
T12_4A-26,12,T12_4A,26,ACHMIL,0,1,0,absent,crack,99
T27_9A-104,27,T27_9A,104,CAMROT,0,1,0,absent,crack,99
T21_7A-92,21,T21_7A,92,ACHMIL,0,1,0,absent,crack,99
T18_6E-2,18,T18_6E,2,CAMROT,0,1,0,absent,crack,99
T30_10E-21,30,T30_10E,21,CAMROT,0,1,0,absent,crack,99
T12_4E-39,12,T12_4E,39,CAMROT,0,1,0,absent,crack,99
T24_8E-35,24,T24_8E,35,CAMROT,0,1,0,absent,crack,99
T36_12E-41,36,T36_12E,41,ACHMIL,0,1,0,absent,crack,99
T21_7A-17,21,T21_7A,17,ACHMIL,0,1,0,absent,crack,99
T18_6C-97,18,T18_6C,97,ACHMIL,0,1,0,absent,crack,99
T21_7B-65,21,T21_7B,65,CAMROT,0,1,0,absent,crack,99
T36_12D-8,36,T36_12D,8,CAMROT,0,1,0,absent,crack,99
T36_12D-24,36,T36_12D,24,CAMROT,0,1,0,absent,crack,99
T27_9B-31,27,T27_9B,31,ACHMIL,0,1,0,absent,crack,99
T33_11A-109,33,T33_11A,109,ACHMIL,0,1,0,absent,crack,99
T24_8A-78,24,T24_8A,78,ACHMIL,0,1,0,absent,crack,99
T15_5A-30,15,T15_5A,30,ACHMIL,0,1,0,absent,crack,99
T30_10E-96,30,T30_10E,96,CAMROT,0,1,0,absent,crack,99
T36_12E-77,36,T36_12E,77,ACHMIL,0,1,0,absent,crack,99
T15_5A-107,15,T15_5A,107,ACHMIL,0,1,0,absent,crack,99
T18_6C-91,18,T18_6C,91,ACHMIL,0,1,0,absent,crack,99
T36_12D-4,36,T36_12D,4,CAMROT,0,1,0,absent,crack,99
T33_11D-64,33,T33_11D,64,CAMROT,0,1,0,absent,crack,99
T12_4E-26,12,T12_4E,26,CAMROT,0,1,0,absent,crack,99
T27_9B-58,27,T27_9B,58,ACHMIL,0,1,0,absent,crack,99
T30_10E-108,30,T30_10E,108,CAMROT,0,1,0,absent,crack,99
T12_4A-37,12,T12_4A,37,ACHMIL,0,1,0,absent,crack,99
T21_7E-99,21,T21_7E,99,CAMROT,0,1,0,absent,crack,99
T33_11D-7,33,T33_11D,7,CAMROT,0,1,0,absent,crack,99
T24_8E-84,24,T24_8E,84,CAMROT,0,1,0,absent,crack,99
T12_4A-38,12,T12_4A,38,ACHMIL,0,1,0,absent,crack,99
T6_2A-80,6,T6_2A,80,ACHMIL,0,1,0,absent,crack,99
T33_11D-67,33,T33_11D,67,CAMROT,0,1,0,absent,crack,99
T30_10E-104,30,T30_10E,104,CAMROT,0,1,0,absent,crack,99
T21_7B-25,21,T21_7B,25,CAMROT,0,1,0,absent,crack,99
T9_3E-21,9,T9_3E,21,CAMROT,0,1,0,absent,crack,99
T33_11A-89,33,T33_11A,89,ACHMIL,0,1,0,absent,crack,99
T33_11A-32,33,T33_11A,32,ACHMIL,0,1,0,absent,crack,99
T21_7A-94,21,T21_7A,94,ACHMIL,0,1,0,absent,crack,99
T21_7A-38,21,T21_7A,38,ACHMIL,0,1,0,absent,crack,99
T33_11A-60,33,T33_11A,60,ACHMIL,0,1,0,absent,crack,99
T33_11D-73,33,T33_11D,73,CAMROT,0,1,0,absent,crack,99
T6_2A-106,6,T6_2A,106,ACHMIL,0,1,0,absent,crack,99
T21_7B-35,21,T21_7B,35,CAMROT,0,1,0,absent,crack,99
T33_11D-16,33,T33_11D,16,CAMROT,0,1,0,absent,crack,99
T24_8A-95,24,T24_8A,95,ACHMIL,0,1,0,absent,crack,99
T27_9B-43,27,T27_9B,43,ACHMIL,0,1,0,absent,crack,99
T36_12D-87,36,T36_12D,87,CAMROT,0,1,0,absent,crack,99
T6_2A-16,6,T6_2A,16,ACHMIL,0,1,0,absent,crack,99
T30_10E-107,30,T30_10E,107,CAMROT,0,1,0,absent,crack,99
T15_5A-45,15,T15_5A,45,ACHMIL,0,1,0,absent,crack,99
T18_6C-110,18,T18_6C,110,ACHMIL,0,1,0,absent,crack,99
T12_4A-39,12,T12_4A,39,ACHMIL,0,1,0,absent,crack,99
T36_12D-7,36,T36_12D,7,CAMROT,0,1,0,absent,crack,99
T36_12E-11,36,T36_12E,11,ACHMIL,0,1,0,absent,crack,99
T15_5A-89,15,T15_5A,89,ACHMIL,0,1,0,absent,crack,99
T36_12D-15,36,T36_12D,15,CAMROT,0,1,0,absent,crack,99
T36_12D-26,36,T36_12D,26,CAMROT,0,1,0,absent,crack,99
T18_6E-11,18,T18_6E,11,CAMROT,0,1,0,absent,crack,99
T24_8E-85,24,T24_8E,85,CAMROT,0,1,0,absent,crack,99
T24_8E-65,24,T24_8E,65,CAMROT,0,1,0,absent,crack,99
T21_7B-53,21,T21_7B,53,CAMROT,0,1,0,absent,crack,99
T30_10E-83,30,T30_10E,83,CAMROT,0,1,0,absent,crack,99
T12_4A-73,12,T12_4A,73,ACHMIL,0,1,0,absent,crack,99
T6_2C-44,6,T6_2C,44,CAMROT,0,1,0,absent,crack,99
T12_4A-32,12,T12_4A,32,ACHMIL,0,1,0,absent,crack,99
T12_4C-26,12,T12_4C,26,CAMROT,0,1,0,absent,crack,99
T6_2A-47,6,T6_2A,47,ACHMIL,0,1,0,absent,crack,99
T30_10E-24,30,T30_10E,24,CAMROT,0,1,0,absent,crack,99
T3_1B-25,3,T3_1B,25,ACHMIL,0,1,0,absent,crack,99
T6_2A-50,6,T6_2A,50,ACHMIL,0,1,0,absent,crack,99
T18_6E-4,18,T18_6E,4,CAMROT,0,1,0,absent,crack,99
T18_6C-100,18,T18_6C,100,ACHMIL,0,1,0,absent,crack,99
T12_4C-65,12,T12_4C,65,CAMROT,0,1,0,absent,crack,99
T24_8E-11,24,T24_8E,11,CAMROT,0,1,0,absent,crack,99
T9_3C-98,9,T9_3C,98,ACHMIL,0,1,0,absent,crack,99
T21_7D-56,21,T21_7D,56,ACHMIL,0,1,0,absent,crack,99
T12_4A-91,12,T12_4A,91,ACHMIL,0,1,0,absent,crack,99
T21_7B-77,21,T21_7B,77,CAMROT,0,1,0,absent,crack,99
T15_5A-53,15,T15_5A,53,ACHMIL,0,1,0,absent,crack,99
